,fbuid,name,introduction,countryside,address,rela,ava,cover,nums_of_friend,nums_of_images,nums_of_videos,nums_of_albums,Label
443,854135720,Diego Leal Ambriz,Success in life can be measured by the number of uncomfortable conversations you are willing to have,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/355477161_10167582408475721_3741964126299073954_n.jpg?stp=c0.50.200.200a_dst-jpg_p200x200&_nc_cat=107&ccb=1-7&_nc_sid=7206a8&_nc_ohc=SbdkzGTxp6EAX-OQW3Z&_nc_ht=scontent.fhan14-1.fna&oh=00_AfB7fUCTcPv1KLIq6end35vUnXHs0WwA5Lksipo73CMRug&oe=64AD46A6,https://scontent.fhan14-4.fna.fbcdn.net/v/t31.18172-8/11270715_10155618012265721_2143030689638287731_o.jpg?stp=dst-jpg_s960x960&_nc_cat=109&ccb=1-7&_nc_sid=e3f864&_nc_ohc=dLFM4KR0dTUAX_qwtf1&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCCA_5U8WwdkkZqfcjM1Vhf3G1kOaO4TiL3XiD8gH8zNw&oe=64D02B6F,,,,,0
444,60803889,Matthew Dickens,YOUR FAVORITE ALL-AMERICAN,,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/354636452_10101432584940699_4171862157963501748_n.jpg?stp=dst-jpg_p200x200&_nc_cat=100&ccb=1-7&_nc_sid=7206a8&_nc_ohc=X3z0Jg0-1U8AX9QENGC&_nc_ht=scontent.fhan14-2.fna&oh=00_AfAfiiBkHZ3VZCCRAC32iyowS1HEZv1SRoe2DhxhKKcYew&oe=64AD7C26,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/272401632_10101238235897739_6842050713083694733_n.jpg?stp=dst-jpg_p960x960&_nc_cat=102&ccb=1-7&_nc_sid=e3f864&_nc_ohc=Y-EpTHrGy5IAX_qrpl4&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCdMQYwbMGyGX_Iup9xFJ0sVQ_C5otjquNH7LOkHwx9Ig&oe=64AD9951,,,,,0
445,1033290466,Franklin Clair,,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t31.18172-1/1781534_10202626622680095_127379370_o.jpg?stp=c33.0.200.200a_dst-jpg_p200x200&_nc_cat=105&ccb=1-7&_nc_sid=7206a8&_nc_ohc=VxOhWc5nm10AX9PT0v7&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAnbCd0ukc9Kq75Ids6Ejbt8HQx3JdQ8Tp5DzcoKdTh4w&oe=64D04073,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.18169-9/10441532_10203229051340435_5687829560177482494_n.jpg?_nc_cat=109&ccb=1-7&_nc_sid=e3f864&_nc_ohc=5LlpgWsRT4gAX9hAhk4&_nc_ht=scontent.fhan14-4.fna&oh=00_AfAigVoUSlPmvNRYd6kYEGd98kVn8KNB_TjN_qQ_mi1F6Q&oe=64D03D8C,,,,,1
446,1070095131,Thomas Le Strat,,,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.6435-1/88963697_10218746086577844_1498087388868509696_n.jpg?stp=dst-jpg_p200x200&_nc_cat=100&ccb=1-7&_nc_sid=7206a8&_nc_ohc=G2PCQFeR3Z8AX-m75YV&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBbjzo9DksYqQsnzpzCPZEwrzmHVceu45eVAdotfB0o7w&oe=64D0443C,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.18169-9/22279655_10211883279651960_7788923543135647267_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=e3f864&_nc_ohc=FJSjNXGQ-oEAX8jySrW&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDyTmouWsEC0EwhTCozdNE6huBwYjCEa2Qt1g7ytwdUiQ&oe=64D02E00,,,,,1
447,591033772,Sidney Sapong,,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.18169-1/10672214_10152483299378773_600787121523669344_n.jpg?stp=c33.0.200.200a_dst-jpg_p200x200&_nc_cat=111&ccb=1-7&_nc_sid=7206a8&_nc_ohc=qxprnLyYUR8AX8p5mYL&_nc_ht=scontent.fhan14-3.fna&oh=00_AfC-SQAsHn24zzBaG0jTmrHE_bCSZAd4Vmy5vwsH1hiyrA&oe=64D01329,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.18169-9/10685523_10152483294273773_4385144319508484788_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=e3f864&_nc_ohc=3Ttw_MgarakAX96PYb3&_nc_ht=scontent.fhan14-2.fna&oh=00_AfD9nqNLqE197z7VxzQwMDuw65F6NG8qCdqieLd0ex-Trw&oe=64D01F0D,,,,,1
448,1052779676,Evgeny Potashnik,,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.6435-1/66273845_10218072362614589_6794053910496542720_n.jpg?stp=dst-jpg_p200x200&_nc_cat=110&ccb=1-7&_nc_sid=7206a8&_nc_ohc=wIhsE95JYtAAX8fHw-N&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDa0Igl9_aefNaZOB2NcTVRCJC2Wy1N58vOkRgvzjH9kg&oe=64D02209,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.6435-9/71569003_10218665364519266_5173327359738118144_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=e3f864&_nc_ohc=t_N8vmIBJ0EAX_kpHvW&_nc_ht=scontent.fhan14-2.fna&oh=00_AfCe_U0cawGFpHai4hPRZENOgMG1B2hoIXh7ifMxtjJBMw&oe=64D03F66,,,,,1
449,1448771306,Mizu Phan (Long Thanh Phan),,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.18169-1/66880_10200703543618169_706736459_n.jpg?stp=c47.14.173.172a_dst-jpg_p200x200&_nc_cat=101&ccb=1-7&_nc_sid=7206a8&_nc_ohc=2qkc9_x6sSkAX9n4zQq&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCA8_xDsc_1cPDG9IvPUcSgZ1basaJhdaM-w6I-DfaIow&oe=64D024BB,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.18169-9/270987_10200794878901494_336285845_n.jpg?_nc_cat=102&ccb=1-7&_nc_sid=e3f864&_nc_ohc=qGMgKdZ4XVsAX9KRlsX&_nc_ht=scontent.fhan14-4.fna&oh=00_AfD98q74ZKTuRymOGLL0mignF4V9bmDgQ1fcINXCihgsxA&oe=64D01995,,,,,1
450,1031261800,Dezere Stone,,,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.18169-1/1380048_10201114058026856_282640455_n.jpg?stp=c0.0.200.200a_dst-jpg_p200x200&_nc_cat=100&ccb=1-7&_nc_sid=7206a8&_nc_ohc=4i1ZeXqfiREAX-NMEWl&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDDJQ31J2icdCzrwJW14K1XMl1jkhHWMm5eHnSG60jnLQ&oe=64D019E9,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.18169-9/166754_3506867943681_45078009_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=e3f864&_nc_ohc=KqlqTBBD9K8AX_raie1&_nc_ht=scontent.fhan14-3.fna&oh=00_AfCKQLj9ZosP_ClG9LYQD0TGWUG-hFqjrqo3uQDWkAvW3Q&oe=64D012B8,,,,,1
451,1.00003E+14,Huân Út,Success doesn't come to you. You go to it.,,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/308743152_5055887784511596_2117489881374635882_n.jpg?stp=dst-jpg_p200x200&_nc_cat=108&ccb=1-7&_nc_sid=7206a8&_nc_ohc=Fg1tB8EnO2YAX-obuRA&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBOJ8-HAtxQVWoZbxt7EtunSdvTjZ-1tAXkkohL07_UQA&oe=64AD1BDB,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/308347848_5055888977844810_3355975301334644979_n.jpg?_nc_cat=106&ccb=1-7&_nc_sid=e3f864&_nc_ohc=dZaLIYeQFs8AX_don2N&_nc_ht=scontent.fhan14-2.fna&oh=00_AfB8CLCordzwVrZhUEnE6qx70nKW-dVZwb0smKBWWYULIQ&oe=64AD9451,,,,,0
452,1024701265,Tori Visch,,,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/309090414_10225541138768389_5104477975993969688_n.jpg?stp=dst-jpg_p200x200&_nc_cat=108&ccb=1-7&_nc_sid=7206a8&_nc_ohc=Y1PEprTEbDcAX8hAOJm&_nc_ht=scontent.fhan14-2.fna&oh=00_AfAsh-iOYh_yyWy3JpAN_tWnKJQ5qPLgwc0dIvOaZ86r5w&oe=64ACB6AE,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.18169-9/10659326_10203924816733848_8461610797621564529_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=e3f864&_nc_ohc=hT5PSDSem2MAX_Fqd0i&_nc_ht=scontent.fhan14-3.fna&oh=00_AfA-huoAYPn21SSV2WQ83ujJtB4BfQHo4jy72haKd0Gajg&oe=64D04254,,,,,0
453,1.00006E+14,Kaylee Nguyen,,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/349193834_1693435251096423_106332296618151751_n.jpg?stp=dst-jpg_p200x200&_nc_cat=103&ccb=1-7&_nc_sid=7206a8&_nc_ohc=yOZsszMT--kAX9mc5na&_nc_ht=scontent.fhan14-3.fna&oh=00_AfCJNfgz9bUa6Up4f5RRB0Ei-MEgE86LwEjQvl95mV82WA&oe=64ADA5D7,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.6435-9/50620407_2282029145341920_2144445791861735424_n.jpg?_nc_cat=111&ccb=1-7&_nc_sid=e3f864&_nc_ohc=38BJ6w2MuHkAX8uCSKM&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDu08ivFW-O5qqF7FQ27QgxXTTY_fcUYU5WYG2lio5GoA&oe=64D01432,,,,,0
454,1.00012E+14,Trương Thị Vân,,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.18169-1/13344814_104955483264418_1689635605538932152_n.jpg?_nc_cat=105&ccb=1-7&_nc_sid=7206a8&_nc_ohc=vwpWYTOOOCUAX-Yyz3c&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAS_lrXUkdHaz-k724yiigaUydxdGiyNydEadJ7YqxxvQ&oe=64D01CBC,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.18169-9/13442361_104955636597736_5400296360130472166_n.jpg?_nc_cat=100&ccb=1-7&_nc_sid=e3f864&_nc_ohc=JNDKvOVq7h0AX_kCpj8&_nc_oc=AQnPodLFF1CfldTNUgpk8uvGsUnxIFKoXFripkwOlCJe8hPsfntb22rBt7Jop4xJKhsLpwM-OhoSaOAbAV4tnRsl&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDCs8Uc9RRO3rvpTIp33AN8VmMSBAQpPbF-VMfeciRJ6g&oe=64D0131E,,,,,1
455,1.00015E+14,Khanh Phuong,,,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.18169-1/15590282_124263168069606_8667703410037107516_n.jpg?stp=dst-jpg_p200x200&_nc_cat=109&ccb=1-7&_nc_sid=7206a8&_nc_ohc=NQnN7xN69XIAX_HiWI_&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDfH0ypMtz9e1Sedu_zONi3blGAYVCEY9B6XYvQP_wW5A&oe=64D03AAC,,,,,,1
456,1.00005E+14,Cj Bauto (Cj),,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/322054626_677290690746864_7932971895206963640_n.jpg?stp=dst-jpg_p200x200&_nc_cat=110&ccb=1-7&_nc_sid=7206a8&_nc_ohc=HTnLP3OnxoAAX8YuR7W&_nc_ht=scontent.fhan14-3.fna&oh=00_AfCDxuYl6zdatnY_KpKaoZOuNxMn9r7d2Wc-iOcX_zxnmA&oe=64AD3668,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/327725549_1219690171968206_2843843598574979896_n.jpg?stp=dst-jpg_s960x960&_nc_cat=104&ccb=1-7&_nc_sid=e3f864&_nc_ohc=nz-drdQdhkoAX9iLXC7&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBArUSYujOynXgXG6msXnP2E5uVdF9xt56hT99EQMVdrg&oe=64ACF56E,,,,,0
457,653230940,Dominique Smith,,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/285211052_10159832619835941_7588164326709672657_n.jpg?stp=dst-jpg_p200x200&_nc_cat=111&ccb=1-7&_nc_sid=7206a8&_nc_ohc=4YsS_0X18wEAX9ldOdT&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAePKogjgnxRsfqgrzpaDRplKg3xQOCReyDtraXD4OLOg&oe=64AD3B55,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/285211208_10159832624230941_3747828630627132897_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=e3f864&_nc_ohc=B_b2EkugVBMAX8jQGAV&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDlGFNethnBoTAb8Wef7H8r7TjxJkXw9c59dwUweRN5IQ&oe=64AD44EA,,,,,0
458,529520424,Julie Henderson,"everydayprospecting.comAuthor, Coach, Speaker",,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.6435-1/32281067_10160298850920425_6382268024002445312_n.jpg?stp=dst-jpg_p200x200&_nc_cat=110&ccb=1-7&_nc_sid=7206a8&_nc_ohc=ttZ9lAIcF7cAX_BD4el&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAULxuBZXNN2-sOMtTTUGs_ALIJ2CR8AMCKd91R9QUTZA&oe=64D027E7,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.6435-9/87566514_10162930731610425_2339882076733440000_n.jpg?stp=dst-jpg_s960x960&_nc_cat=106&ccb=1-7&_nc_sid=e3f864&_nc_ohc=TokOwTysJvsAX-S9amb&_nc_ht=scontent.fhan14-2.fna&oh=00_AfC7FpmMQseN1p8x2tLN47rUBfJG5T4VudhX2u9p3rW6Wg&oe=64D032FF,,,,,0
459,1050799247,Will Horley,,,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-1/337139686_945633680207064_6345557628043485274_n.jpg?stp=c0.22.200.200a_dst-jpg_p200x200&_nc_cat=106&ccb=1-7&_nc_sid=7206a8&_nc_ohc=y1epnh-aV2IAX-BtCu5&_nc_ht=scontent.fhan14-2.fna&oh=00_AfCQj4FuNuoUCelg_5K4cwrYEOWpQkM6vMdchmr1HDBrKA&oe=64ACDC46,https://scontent.fhan14-3.fna.fbcdn.net/v/t31.18172-8/17192351_10210736776469454_1122060742498651565_o.jpg?stp=dst-jpg_p640x640&_nc_cat=111&ccb=1-7&_nc_sid=e3f864&_nc_ohc=OBH2GCTNbEMAX9J2X-r&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBwEKKVTkcD0GQZ6dLx0kh4ba3CdggjPjf5rP1wVJwBZg&oe=64D033D8,,,,,1
460,1020786936,Steve Bhoca,A human being......,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.18169-1/18921745_10211827194768230_1180695162583163731_n.jpg?stp=dst-jpg_s200x200&_nc_cat=105&ccb=1-7&_nc_sid=7206a8&_nc_ohc=rubecS0OsakAX-tnMCo&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAu17WZfNbuVa3FCaLlFWTFaxPzvTLFL1jK9biFKBwdMA&oe=64D0383C,https://scontent.fhan14-4.fna.fbcdn.net/v/t31.18172-8/14196064_10209233791934780_6452560412589649259_o.jpg?stp=dst-jpg_p720x720&_nc_cat=109&ccb=1-7&_nc_sid=e3f864&_nc_ohc=uEftyZZxdFUAX_Of9SQ&_nc_ht=scontent.fhan14-4.fna&oh=00_AfCAGg7o80K63ZzmSFqIsr-P21-ja9W9nwKXb96I5GJwaw&oe=64D02DA1,,,,,1
461,600563131,Jesse Lee Marrin,Why act “normal” when I can be original. - Jesse Marrin,,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/354578608_10162564706098132_3581337343570126581_n.jpg?stp=cp6_dst-jpg_p200x200&_nc_cat=109&ccb=1-7&_nc_sid=7206a8&_nc_ohc=rKNeLDzgr0IAX-M-aGX&_nc_ht=scontent.fhan14-4.fna&oh=00_AfANBTRdsW8n6FE6YEDKPml9B8BNoZooDQhsNNgM1Te1eQ&oe=64ADAEA6,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.18169-9/23754765_10156445006988132_186501889748878736_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=e3f864&_nc_ohc=8NV1KUNPG7UAX_o3XfO&_nc_ht=scontent.fhan14-2.fna&oh=00_AfDo9wZ4jdzlVRVhvfZGbB_tqrmwNiVHoW49yVz_AFt0zQ&oe=64D0178E,,,,,0
462,1.00018E+14,Mai Trần,,,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.18169-1/19260310_107637329853951_2783063805686195882_n.jpg?stp=dst-jpg_p200x200&_nc_cat=102&ccb=1-7&_nc_sid=7206a8&_nc_ohc=zv6sxZxd3FIAX_NED0c&_nc_ht=scontent.fhan14-4.fna&oh=00_AfD6Fj3uXHE3-GRiafcIt7ctsJla5M8PsZU7asHUge1Jvg&oe=64D0360E,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.18169-9/19424465_111257779491906_8757004891092269808_n.jpg?_nc_cat=107&ccb=1-7&_nc_sid=e3f864&_nc_ohc=0jnIKtjdfS4AX9s0eOE&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAcRZPjjAcWpsh4rVt9oEN5hf3FnNyXEWpEc--uDL6YYQ&oe=64D0120E,,,,,1
463,589023336,Pamela Funk,Sweet Spirit Ministries Canada is a home based ministry led by me Pastor Pamela Funk.,,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t1.6435-1/174703771_10158301423308337_7049142856692356760_n.jpg?stp=c0.33.200.200a_dst-jpg_p200x200&_nc_cat=102&ccb=1-7&_nc_sid=7206a8&_nc_ohc=mVPx0fq0x6YAX_rLTe_&_nc_ht=scontent.fhan14-4.fna&oh=00_AfD0xrLo2nu9EH8aWDGrCpY3Blba51mzA84jOrqP9xQULw&oe=64D038F3,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/274855795_10158866866788337_7130407884617108878_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=e3f864&_nc_ohc=fQDWdRHC9z4AX_TSAm9&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBuj93CSETWMOaoug0ypdCXI7TE80-CXHzeqDcq1JXmvQ&oe=64AD5A46,,,,,1
464,598026770,Angelene Truax (Angelene Mispelon),,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/329776933_1186861312190179_1368533863848457467_n.jpg?stp=dst-jpg_s200x200&_nc_cat=110&ccb=1-7&_nc_sid=7206a8&_nc_ohc=fFKwODot0iUAX8uEhom&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAwtAOnYl0HoSTrqAqwC-FZtHCfBizmzLeg-WQWEO_XJg&oe=64AE5B7C,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-6/328964209_1244494089811314_8750589508679051411_n.jpg?stp=dst-jpg_p640x640&_nc_cat=105&ccb=1-7&_nc_sid=e3f864&_nc_ohc=F5Q0dTwqsXIAX9GFuy3&_nc_ht=scontent.fhan14-1.fna&oh=00_AfCfzMl-T7YSNMucfKNeyubVS1kmq_YY88VNSm3fUJDY6Q&oe=64AE03B5,,,,,0
465,1010539280,Tryston ArmBar Both-Last,I'm just as nice as everybody seems,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/292296458_10225774152953126_7121231096755116223_n.jpg?stp=c0.27.200.200a_dst-jpg_p200x200&_nc_cat=111&ccb=1-7&_nc_sid=7206a8&_nc_ohc=Miy-wlpc2IcAX9h3flY&_nc_ht=scontent.fhan14-3.fna&oh=00_AfB9SN6QtqBi0CT0vLJIaKcu50NKrbaLq9hV9lPuHYKP9g&oe=64ADA852,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-6/293116392_10225774293316635_7191986173696135447_n.jpg?stp=dst-jpg_p720x720&_nc_cat=103&ccb=1-7&_nc_sid=e3f864&_nc_ohc=BW4xmSBVEysAX_YbF5u&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDos1yU0w2AkVGGr_-ElbRthcL5VxstnQyTnUu2jPSzUA&oe=64AD48EC,,,,,0
466,1.00005E+14,Trang Doan,,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/294725832_2214744868693649_5098339207247889905_n.jpg?stp=c0.0.200.200a_dst-jpg_p200x200&_nc_cat=111&ccb=1-7&_nc_sid=7206a8&_nc_ohc=-OEF-7h84J8AX9CfJyL&_nc_ht=scontent.fhan14-3.fna&oh=00_AfDu62v-oZOIKb0Bk3zyEPRyulk1MfzQUH6E2OAH6819qg&oe=64AE0F1A,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/350786716_1613065112506029_8156062471294387562_n.jpg?stp=dst-jpg_p640x640&_nc_cat=106&ccb=1-7&_nc_sid=e3f864&_nc_ohc=cq7uDBqgGawAX9jhweB&_nc_ht=scontent.fhan14-2.fna&oh=00_AfC36pMHdTojXp460EVf9fM_gTNfzLOmeMKQ2XaDMDFF8w&oe=64ADB85D,,,,,0
467,1024842806,Steve Steinke,,,,,https://scontent.fhan14-2.fna.fbcdn.net/v/t1.18169-1/67337_1549567132170_6067778_n.jpg?stp=c47.14.173.172a_dst-jpg_p200x200&_nc_cat=106&ccb=1-7&_nc_sid=7206a8&_nc_ohc=z0rgmrKYuXIAX-F0ytz&_nc_ht=scontent.fhan14-2.fna&oh=00_AfA6gaAcvKiZ8Pqf00J0DWnjKkc9HrQs_6ff70VtObDPAw&oe=64D018C2,,,,,,0
468,1000330755,Dylan Chrobak,,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.18169-1/17342637_10210825409043531_4675833444127423634_n.jpg?stp=dst-jpg_p200x200&_nc_cat=110&ccb=1-7&_nc_sid=7206a8&_nc_ohc=yFFgFkJiBx8AX87RZ3M&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBY8mjMMXpxqb7xF4iUVlslOh3JhGfTkBfc2T020xdC2A&oe=64D033EA,https://scontent.fhan14-3.fna.fbcdn.net/v/t31.18172-8/17359266_10210825437284237_5823790743541234868_o.jpg?stp=dst-jpg_p180x540&_nc_cat=111&ccb=1-7&_nc_sid=e3f864&_nc_ohc=BfQBbNjzDcMAX9KhYvZ&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBkeAEmr3dRA5d8CRg34ixMU9jxSv1Kp_uhzc8_iOPZSA&oe=64D01D2E,,,,,0
469,1043941905,Joe Buffington,,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t39.30808-1/353650060_10225885425535985_2761812013550668124_n.jpg?stp=cp6_dst-jpg_p200x200&_nc_cat=107&ccb=1-7&_nc_sid=7206a8&_nc_ohc=us8fqSvusogAX-X1E2y&_nc_ht=scontent.fhan14-1.fna&oh=00_AfDMusoZHJ_hRVwh7gUNPJaXB3d6BTIAouhddSQTi4V9ow&oe=64AD2A48,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-6/354036829_10225885430456108_4776088994465344014_n.jpg?stp=cp6_dst-jpg_p720x720&_nc_cat=102&ccb=1-7&_nc_sid=e3f864&_nc_ohc=OJHiGJORzTMAX_7MR20&_nc_ht=scontent.fhan14-4.fna&oh=00_AfD8IQ_BXzFPAwvi3RcqfYwrFqWNzrnPO3fMRwRCdNymLA&oe=64ADB8C2,,,,,0
470,1.00015E+14,Lỷ Văn Háo,,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.30497-1/143086968_2856368904622192_1959732218791162458_n.png?_nc_cat=1&ccb=1-7&_nc_sid=7206a8&_nc_ohc=qovvqGMyZjYAX_oP8Ic&_nc_ht=scontent.fhan14-1.fna&oh=00_AfC1B9_9TCCsGJDMMNKMG82J93YBGMLjhTNhsaZb_Rgfag&oe=64D024F8,,,,,,0
471,20502446,Terrence Carson (Deejay Twist T),If you can't be good.. Then be good at it...,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.6435-1/109953719_10104188262116146_5949527690271750567_n.jpg?stp=dst-jpg_p200x200&_nc_cat=101&ccb=1-7&_nc_sid=7206a8&_nc_ohc=y151batUiREAX_iL9ba&_nc_ht=scontent.fhan14-1.fna&oh=00_AfBnczlSLu_hertriUHp2YK4NuM14q7NM5im8Cn1GWuKvQ&oe=64D02CDB,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.6435-9/102474109_10104102767009026_8608503690147573081_n.jpg?_nc_cat=110&ccb=1-7&_nc_sid=e3f864&_nc_ohc=0VOZ_0nngsYAX9D4YKY&_nc_ht=scontent.fhan14-3.fna&oh=00_AfD1K-cPApF-cHIhu8TFUBxvdguB0lNzXR-SiI-0Gk1d8Q&oe=64D016A1,,,,,0
472,583024675,Kwanzaa R Alexander (De Shun Dra Marley),For booking appointment https://hairdiva.as.me/,,,,https://scontent.fhan14-3.fna.fbcdn.net/v/t39.30808-1/320146292_1178862866356568_3634064579164570144_n.jpg?stp=dst-jpg_p200x200&_nc_cat=104&ccb=1-7&_nc_sid=f67be1&_nc_ohc=aCJHVyckbZ0AX_9sKhb&_nc_ht=scontent.fhan14-3.fna&oh=00_AfAlRp7bBnvq6Ad6GIvQTjInCCdIYNXGxw7POVmJkgfWeA&oe=64AEA2F2,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/326402357_912037436497273_8585387760754769975_n.jpg?stp=dst-jpg_s960x960&_nc_cat=106&ccb=1-7&_nc_sid=e3f864&_nc_ohc=PAtOjOCvqp0AX-JMoTQ&_nc_ht=scontent.fhan14-2.fna&oh=00_AfCz4HtJ0i4pL5uY9X144isGO9VTtUKuTNcvBOebzGwyOQ&oe=64ADE354,,,,,1
473,1002466137,Jason Frost,I'm me,,,,https://scontent.fhan14-4.fna.fbcdn.net/v/t39.30808-1/355473756_10226744750617192_1415335305788553426_n.jpg?stp=dst-jpg_p200x200&_nc_cat=102&ccb=1-7&_nc_sid=7206a8&_nc_ohc=l6_07eQM8TkAX9EbJsh&_nc_ht=scontent.fhan14-4.fna&oh=00_AfDsvtMgk7m7_dGE6_agNe6iNIzjP2nMQE0ReF2FBTkWGw&oe=64AD246C,https://scontent.fhan14-3.fna.fbcdn.net/v/t1.6435-9/65900092_10216983306827198_8211372824456069120_n.jpg?_nc_cat=104&ccb=1-7&_nc_sid=e3f864&_nc_ohc=htz--Wt9WX0AX86tbjX&_nc_ht=scontent.fhan14-3.fna&oh=00_AfBFBAbTeC9k8d_unwW83RK7CRcA8zK5N8wXBIxEqAwjcw&oe=64D03C96,,,,,1
474,1052117765,Adam Broyles,Team CP25 - Grind2Shine Basketball Coach,,,,https://scontent.fhan14-1.fna.fbcdn.net/v/t1.6435-1/173565380_10222854277239444_4215849118474481943_n.jpg?stp=dst-jpg_p200x200&_nc_cat=107&ccb=1-7&_nc_sid=7206a8&_nc_ohc=wXkT1Jijl2UAX_IBMED&_nc_ht=scontent.fhan14-1.fna&oh=00_AfAl63Xk-ATxf_ECNv-ifXxnPqBrTCxn1nmR-eR-3qQBnw&oe=64D0417C,https://scontent.fhan14-2.fna.fbcdn.net/v/t39.30808-6/229406170_10223497998332069_3635567364478686527_n.jpg?_nc_cat=108&ccb=1-7&_nc_sid=e3f864&_nc_ohc=rFsElVGB47EAX8RcAiw&_nc_ht=scontent.fhan14-2.fna&oh=00_AfBhIPETI9STF0V9jUiSVu2jHNJsxjjqu_FZyOWkQdbl1A&oe=64AD4000,,,,,1
